Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"HOXB2","Homeobox B2","Protein Coding","P14652","48","GC17M048540","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXB2"
"IFITM2","Interferon Induced Transmembrane Protein 2","Protein Coding","Q01629","48","GC11P020212","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFITM2"
"CRLF3","Cytokine Receptor Like Factor 3","Protein Coding","Q8IUI8","47","GC17M030769","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRLF3"
"IFI35","Interferon Induced Protein 35","Protein Coding","P80217","47","GC17P043006","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI35"
"IFI6","Interferon Alpha Inducible Protein 6","Protein Coding","P09912","47","GC01M027666","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI6"
"ZNF354A","Zinc Finger Protein 354A","Protein Coding","O60765","47","GC05M178711","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF354A"
"TNFAIP2","TNF Alpha Induced Protein 2","Protein Coding","Q03169","46","GC14P120402","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFAIP2"
"LARP4","La Ribonucleoprotein 4","Protein Coding","Q71RC2","45","GC12P050392","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARP4"
"THAP12","THAP Domain Containing 12","Protein Coding","O43422","45","GC11M076349","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THAP12"
"FAM118B","Family With Sequence Similarity 118 Member B","Protein Coding","Q9BPY3","42","GC11P126211","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM118B"
"MIR126","MicroRNA 126","RNA Gene","","31","GC09P136670","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR126"
"MIR122","MicroRNA 122","RNA Gene","","30","GC18P058451","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR122"
"MIR615","MicroRNA 615","RNA Gene","","29","GC12P054033","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR615"
"ACTA2-AS1","ACTA2 Antisense RNA 1","RNA Gene","","25","GC10P088932","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTA2-AS1"
"MIR1182","MicroRNA 1182","RNA Gene","","13","GC01M231019","0.556361198425293","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1182"
"NFE2L2","NFE2 Like BZIP Transcription Factor 2","Protein Coding","Q16236","64","GC02M177227","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFE2L2"
"GLA","Galactosidase Alpha","Protein Coding","P06280","62","GC0XM101393","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLA"
"ALB","Albumin","Protein Coding","P02768","61","GC04P073397","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALB"
"ODC1","Ornithine Decarboxylase 1","Protein Coding","P11926","61","GC02M010432","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ODC1"
"BIRC3","Baculoviral IAP Repeat Containing 3","Protein Coding","Q13489","60","GC11P102317","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC3"
"CNTN2","Contactin 2","Protein Coding","Q02246","59","GC01P205043","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTN2"
"CD34","CD34 Molecule","Protein Coding","P28906","58","GC01M207880","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD34"
"SELL","Selectin L","Protein Coding","P14151","56","GC01M169690","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELL"
"NSMCE2","NSE2 (MMS21) Homolog, SMC5-SMC6 Complex SUMO Ligase","Protein Coding","Q96MF7","51","GC08P125091","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSMCE2"
"MIR199B","MicroRNA 199b","RNA Gene","","27","GC09M128244","0.552974104881287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR199B"
"FBP1","Fructose-Bisphosphatase 1","Protein Coding","P09467","62","GC09M094603","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBP1"
"GGT1","Gamma-Glutamyltransferase 1","Protein Coding","P19440","62","GC22P024583","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GGT1"
"DCTN1","Dynactin Subunit 1","Protein Coding","Q14203","60","GC02M074361","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCTN1"
"ENO2","Enolase 2","Protein Coding","P09104","60","GC12P006913","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO2"
"RBBP8","RB Binding Protein 8, Endonuclease","Protein Coding","Q99708","57","GC18P022798","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP8"
"SLC7A5","Solute Carrier Family 7 Member 5","Protein Coding","Q01650","57","GC16M087830","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC7A5"
"EXO1","Exonuclease 1","Protein Coding","Q9UQ84","56","GC01P241847","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXO1"
"PCBP1","Poly(RC) Binding Protein 1","Protein Coding","Q15365","55","GC02P070087","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCBP1"
"RFC4","Replication Factor C Subunit 4","Protein Coding","P35249","54","GC03M186789","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFC4"
"LDHC","Lactate Dehydrogenase C","Protein Coding","P07864","52","GC11P021410","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHC"
"USP22","Ubiquitin Specific Peptidase 22","Protein Coding","Q9UPT9","52","GC17M020999","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP22"
"ZBTB18","Zinc Finger And BTB Domain Containing 18","Protein Coding","Q99592","52","GC01P244048","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB18"
"LBX1","Ladybird Homeobox 1","Protein Coding","P52954","49","GC10M101226","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LBX1"
"GRAMD4","GRAM Domain Containing 4","Protein Coding","Q6IC98","43","GC22P092403","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRAMD4"
"NABP2","Nucleic Acid Binding Protein 2","Protein Coding","Q9BQ15","41","GC12P075436","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NABP2"
"MIR146A","MicroRNA 146a","RNA Gene","","31","GC05P160485","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR146A"
"MIR202","MicroRNA 202","RNA Gene","","27","GC10M133247","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR202"
"LOC654780","Splicing Factor Proline/Glutamine-Rich","RNA Gene","","20","GC16M084193","0.522499442100525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC654780"
"BAP1","BRCA1 Associated Deubiquitinase 1","Protein Coding","Q92560","60","GC03M052401","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAP1"
"ADIPOQ","Adiponectin, C1Q And Collagen Domain Containing","Protein Coding","Q15848","59","GC03P186842","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADIPOQ"
"ASNS","Asparagine Synthetase (Glutamine-Hydrolyzing)","Protein Coding","P08243","59","GC07M097854","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASNS"
"IL4","Interleukin 4","Protein Coding","P05112","59","GC05P132673","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL4"
"HYOU1","Hypoxia Up-Regulated 1","Protein Coding","Q9Y4L1","58","GC11M140647","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HYOU1"
"RICTOR","RPTOR Independent Companion Of MTOR Complex 2","Protein Coding","Q6R327","56","GC05M038937","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RICTOR"
"SPRY4","Sprouty RTK Signaling Antagonist 4","Protein Coding","Q9C004","56","GC05M142310","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPRY4"
"SNAI2","Snail Family Transcriptional Repressor 2","Protein Coding","O43623","55","GC08M048917","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAI2"
"CCL21","C-C Motif Chemokine Ligand 21","Protein Coding","O00585","54","GC09M034709","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL21"
"IFT20","Intraflagellar Transport 20","Protein Coding","Q8IY31","47","GC17M096693","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFT20"
"MYNN","Myoneurin","Protein Coding","Q9NPC7","45","GC03P169773","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYNN"
"LELP1","Late Cornified Envelope Like Proline Rich 1","Protein Coding","Q5T871","40","GC01P153203","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LELP1"
"CCDC26","CCDC26 Long Non-Coding RNA","RNA Gene","","33","GC08M137635","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC26"
"DLX6-AS1","DLX6 Antisense RNA 1","RNA Gene","","30","GC07M097024","0.502889215946198","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLX6-AS1"
"IKBKB","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Beta","Protein Coding","O14920","67","GC08P042271","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IKBKB"
"CXCR2","C-X-C Motif Chemokine Receptor 2","Protein Coding","P25025","63","GC02P218125","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR2"
"ABCA3","ATP Binding Cassette Subfamily A Member 3","Protein Coding","Q99758","62","GC16M002275","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA3"
"EIF4E","Eukaryotic Translation Initiation Factor 4E","Protein Coding","P06730","62","GC04M098879","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4E"
"ITGA4","Integrin Subunit Alpha 4","Protein Coding","P13612","62","GC02P181501","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA4"
"NR3C1","Nuclear Receptor Subfamily 3 Group C Member 1","Protein Coding","P04150","62","GC05M143277","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR3C1"
"CDC25A","Cell Division Cycle 25A","Protein Coding","P30304","61","GC03M048385","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC25A"
"INS","Insulin","Protein Coding","P01308","61","GC11M002159","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INS"
"LRP1","LDL Receptor Related Protein 1","Protein Coding","Q07954","61","GC12P057128","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP1"
"LRP2","LDL Receptor Related Protein 2","Protein Coding","P98164","61","GC02M169127","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP2"
"ANXA2","Annexin A2","Protein Coding","P07355","60","GC15M060347","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA2"
"CDH5","Cadherin 5","Protein Coding","P33151","60","GC16P066366","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH5"
"PDX1","Pancreatic And Duodenal Homeobox 1","Protein Coding","P52945","59","GC13P028977","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDX1"
"ACTC1","Actin Alpha Cardiac Muscle 1","Protein Coding","P68032","58","GC15M034790","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTC1"
"CUBN","Cubilin","Protein Coding","O60494","58","GC10M016824","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUBN"
"PPIA","Peptidylprolyl Isomerase A","Protein Coding","P62937","58","GC07P045440","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIA"
"VCAM1","Vascular Cell Adhesion Molecule 1","Protein Coding","P19320","58","GC01P100719","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1"
"ARRB1","Arrestin Beta 1","Protein Coding","P49407","57","GC11M140080","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARRB1"
"ATF3","Activating Transcription Factor 3","Protein Coding","P18847","57","GC01P212565","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF3"
"FOSL1","FOS Like 1, AP-1 Transcription Factor Subunit","Protein Coding","P15407","57","GC11M139805","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOSL1"
"NT5C3A","5'-Nucleotidase, Cytosolic IIIA","Protein Coding","Q9H0P0","57","GC07M033014","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5C3A"
"TUBA1B","Tubulin Alpha 1b","Protein Coding","P68363","57","GC12M049127","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBA1B"
"XRCC4","X-Ray Repair Cross Complementing 4","Protein Coding","Q13426","57","GC05P083077","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XRCC4"
"CHGA","Chromogranin A","Protein Coding","P10645","56","GC14P095285","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHGA"
"NDUFA13","NADH:Ubiquinone Oxidoreductase Subunit A13","Protein Coding","Q9P0J0","56","GC19P019515","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA13"
"FANCM","FA Complementation Group M","Protein Coding","Q8IYD8","55","GC14P045135","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FANCM"
"PBK","PDZ Binding Kinase","Protein Coding","Q96KB5","55","GC08M027809","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBK"
"TANK","TRAF Family Member Associated NFKB Activator","Protein Coding","Q92844","55","GC02P161136","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TANK"
"WIF1","WNT Inhibitory Factor 1","Protein Coding","Q9Y5W5","55","GC12M065050","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WIF1"
"ACAA2","Acetyl-CoA Acyltransferase 2","Protein Coding","P42765","54","GC18M049782","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACAA2"
"CD69","CD69 Molecule","Protein Coding","Q07108","54","GC12M035789","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD69"
"DNTT","DNA Nucleotidylexotransferase","Protein Coding","P04053","54","GC10P096304","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNTT"
"DYNLL1","Dynein Light Chain LC8-Type 1","Protein Coding","P63167","53","GC12P120469","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNLL1"
"STEAP4","STEAP4 Metalloreductase","Protein Coding","Q687X5","53","GC07M088597","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STEAP4"
"CREM","CAMP Responsive Element Modulator","Protein Coding","Q03060","52","GC10P035126","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREM"
"DLX2","Distal-Less Homeobox 2","Protein Coding","Q07687","50","GC02M172099","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLX2"
"RBBP5","RB Binding Protein 5, Histone Lysine Methyltransferase Complex Subunit","Protein Coding","Q15291","50","GC01M205055","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP5"
"TRIM22","Tripartite Motif Containing 22","Protein Coding","Q8IYM9","50","GC11P005689","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM22"
"H4C1","H4 Clustered Histone 1","Protein Coding","P62805","48","GC06P181699","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C1"
"FAAP24","FA Core Complex Associated Protein 24","Protein Coding","Q9BTP7","47","GC19P152334","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAAP24"
"PFDN1","Prefoldin Subunit 1","Protein Coding","O60925","45","GC05M140350","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFDN1"
"TIMM21","Translocase Of Inner Mitochondrial Membrane 21","Protein Coding","Q9BVV7","43","GC18P074148","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMM21"
"U2SURP","U2 SnRNP Associated SURP Domain Containing","Protein Coding","O15042","43","GC03P142964","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=U2SURP"
"DDX51","DEAD-Box Helicase 51","Protein Coding","Q8N8A6","42","GC12M132136","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX51"
"PHF20L1","PHD Finger Protein 20 Like 1","Protein Coding","A8MW92","41","GC08P132775","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHF20L1"
"PVT1","Pvt1 Oncogene","RNA Gene","","33","GC08P128394","0.487909197807312","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PVT1"
"MC1R","Melanocortin 1 Receptor","Protein Coding","Q01726","60","GC16P089912","0.457805395126343","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MC1R"
"HLA-DQA1","Major Histocompatibility Complex, Class II, DQ Alpha 1","Protein Coding","P01909","55","GC06P181921","0.457805395126343","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DQA1"
"R3HCC1L","R3H Domain And Coiled-Coil Containing 1 Like","Protein Coding","Q7Z5L2","41","GC10P124284","0.457805395126343","https://www.genecards.org/cgi-bin/carddisp.pl?gene=R3HCC1L"
"TESC","Tescalcin","Protein Coding","Q96BS2","40","GC12M117038","0.457805395126343","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TESC"
"DNMT3A","DNA Methyltransferase 3 Alpha","Protein Coding","Q9Y6K1","65","GC02M025228","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT3A"
"HSPB1","Heat Shock Protein Family B (Small) Member 1","Protein Coding","P04792","65","GC07P076302","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB1"
"STAT6","Signal Transducer And Activator Of Transcription 6","Protein Coding","P42226","64","GC12M057095","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT6"
"TLR3","Toll Like Receptor 3","Protein Coding","O15455","64","GC04P186059","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR3"
"APP","Amyloid Beta Precursor Protein","Protein Coding","P05067","63","GC21M025880","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APP"
"CREB1","CAMP Responsive Element Binding Protein 1","Protein Coding","P16220","62","GC02P207529","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREB1"
"CTH","Cystathionine Gamma-Lyase","Protein Coding","P32929","62","GC01P070411","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTH"
"ENTPD1","Ectonucleoside Triphosphate Diphosphohydrolase 1","Protein Coding","P49961","62","GC10P124203","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTPD1"
"PIM1","Pim-1 Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","P11309","62","GC06P182028","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1"
"CTLA4","Cytotoxic T-Lymphocyte Associated Protein 4","Protein Coding","P16410","61","GC02P204860","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTLA4"
"BARD1","BRCA1 Associated RING Domain 1","Protein Coding","Q99728","60","GC02M214725","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BARD1"
"BRD4","Bromodomain Containing 4","Protein Coding","O60885","60","GC19M108289","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRD4"
"CEBPA","CCAAT Enhancer Binding Protein Alpha","Protein Coding","P49715","60","GC19M033299","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEBPA"
"FANCC","FA Complementation Group C","Protein Coding","Q00597","60","GC09M095099","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FANCC"
"FOLH1","Folate Hydrolase 1","Protein Coding","Q04609","60","GC11M139477","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOLH1"
"LIG4","DNA Ligase 4","Protein Coding","P49917","60","GC13M108207","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIG4"
"P2RX7","Purinergic Receptor P2X 7","Protein Coding","Q99572","60","GC12P138914","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX7"
"COL4A3","Collagen Type IV Alpha 3 Chain","Protein Coding","Q01955","58","GC02P227164","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A3"
"DCX","Doublecortin","Protein Coding","O43602","58","GC0XM111293","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCX"
"FHL2","Four And A Half LIM Domains 2","Protein Coding","Q14192","58","GC02M105357","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHL2"
"FXR1","FMR1 Autosomal Homolog 1","Protein Coding","P51114","58","GC03P180868","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FXR1"
"MCM5","Minichromosome Maintenance Complex Component 5","Protein Coding","P33992","58","GC22P035400","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCM5"
"SKP2","S-Phase Kinase Associated Protein 2","Protein Coding","Q13309","58","GC05P036151","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKP2"
"AMFR","Autocrine Motility Factor Receptor","Protein Coding","Q9UKV5","57","GC16M056361","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMFR"
"COL4A4","Collagen Type IV Alpha 4 Chain","Protein Coding","P53420","57","GC02M226973","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A4"
"DLG1","Discs Large MAGUK Scaffold Protein 1","Protein Coding","Q12959","57","GC03M197042","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLG1"
"EPRS1","Glutamyl-Prolyl-TRNA Synthetase 1","Protein Coding","P07814","57","GC01M219969","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPRS1"
"HMBS","Hydroxymethylbilane Synthase","Protein Coding","P08397","57","GC11P119084","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMBS"
"HLCS","Holocarboxylase Synthetase","Protein Coding","P50747","56","GC21M036750","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLCS"
"NOD1","Nucleotide Binding Oligomerization Domain Containing 1","Protein Coding","Q9Y239","55","GC07M030424","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOD1"
"RNASEH1","Ribonuclease H1","Protein Coding","O60930","55","GC02M004854","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASEH1"
"SERPINB5","Serpin Family B Member 5","Protein Coding","P36952","55","GC18P063476","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINB5"
"ELAC2","ElaC Ribonuclease Z 2","Protein Coding","Q9BQ52","54","GC17M012991","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELAC2"
"ETV4","ETS Variant Transcription Factor 4","Protein Coding","P43268","54","GC17M043527","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETV4"
"KLB","Klotho Beta","Protein Coding","Q86Z14","53","GC04P039869","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLB"
"PCGF2","Polycomb Group Ring Finger 2","Protein Coding","P35227","51","GC17M038733","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCGF2"
"ASPM","Assembly Factor For Spindle Microtubules","Protein Coding","Q8IZT6","50","GC01M197084","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPM"
"CKS2","CDC28 Protein Kinase Regulatory Subunit 2","Protein Coding","P33552","50","GC09P089311","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKS2"
"ZNF217","Zinc Finger Protein 217","Protein Coding","O75362","50","GC20M053567","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF217"
"NPAT","Nuclear Protein, Coactivator Of Histone Transcription","Protein Coding","Q14207","47","GC11M140469","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPAT"
"SLBP","Stem-Loop Histone MRNA Binding Protein","Protein Coding","Q14493","46","GC04M001692","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLBP"
"GLYATL1","Glycine-N-Acyltransferase Like 1","Protein Coding","Q969I3","44","GC11P059527","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLYATL1"
"LCTL","Lactase Like","Protein Coding","Q6UWM7","43","GC15M066547","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCTL"
"MIR133B","MicroRNA 133b","RNA Gene","","31","GC06P052148","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR133B"
"MIR223","MicroRNA 223","RNA Gene","","30","GC0XP066018","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR223"
"MIR1-1","MicroRNA 1-1","RNA Gene","","26","GC20P069233","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1-1"
"SNORD28","Small Nucleolar RNA, C/D Box 28","RNA Gene","","20","GC11M139676","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD28"
"LOC111099027","Transmembrane Protease Serine 2 Breakpoint Cluster Recombination Region","Functional Element","","9","GC21P041485","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC111099027"
"LOC111099028","ERG, ETS Transcription Factor Breakpoint Cluster Recombination Region","Functional Element","","9","GC21P038454","0.446878701448441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC111099028"
"SP100","SP100 Nuclear Antigen","Protein Coding","P23497","52","GC02P230415","0.428152054548264","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP100"
"FANCD2","FA Complementation Group D2","Protein Coding","Q9BXW9","60","GC03P010026","0.40822696685791","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FANCD2"
"GRIN2B","Glutamate Ionotropic Receptor NMDA Type Subunit 2B","Protein Coding","Q13224","65","GC12M013437","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN2B"
"PIK3CD","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta","Protein Coding","O00329","65","GC01P075262","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CD"
"CD19","CD19 Molecule","Protein Coding","P15391","64","GC16P120912","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD19"
"LPL","Lipoprotein Lipase","Protein Coding","P06858","63","GC08P019901","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPL"
